Species,Mantis,date,Trial,Phylo,calibration,Food,lights,Notes,Machine Learning,Digitized,Frames to Extract (if necessary),Extracted,R notes,Ecomorph,Coxa_length,Femur_Length,Tibia_length,Body_length,PP_dist_cm_st,PP_dist_cm_at,PP_dist_cm_ttpc,PP_angle_st,PP_angle_at,PP_angle_ttpc,BD_dist_cm,BD_veloc_cm/s,Percent_lunge,Percent Arm,Coxa_angle,Coxa_AV,Coxa_dist,Coxa_LV,Femur_angle,Femur_AV,Femur_dist,Femur_LV,Tibia_angle,Tibia_AV_min,TIB_AV_max,Tibia_dist,Tibia_LV_min,Tibia_LV_max,Tibia_expansion,Tibia_expansion_velocity_min,Tibia_expansion_velocity_max,TTPC Approach,TTPC Sweep,Approach Time,TTP_COA,TTP_COD,TTP_FEA,TTP_FED,TTP_TIBA,TTP_TIBD,TTP_TIBE,AT_COA,AT_FEA,AT_TIBA,AT_MxCOAV,AT_MxFEAV,AT_MxTIBAV,AT_MnTIBAV,ST_MxCOAV,ST_MxFEAV,ST_MxTIBAV,ST_Mn_TIBAV,CF_lateral_disp,FT_lateral_disp,tib_lateral_disp,B_Tibia_angle,TTP_B.TIBA,TIB SYNC,BD_app,BD_Swp,PPD_m_app,PPD_m_swp,IJC.cf.mn,IJC.cf.sd,IJC.cf.sl,IJC.cf.R2,IJC.ct.mn,IJC.ct.sd,IJC.ct.sl,IJC.ct.R2,IJC.ft.mn,IJC.ft.sd,IJC.ft.sl,IJC.ft.R2,Coxa start,Femur start,Tib start,Max. Volume
Theopropus elegans,TE02,6/16/22,4,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on","cal 2 16 June, mantis slightly oblique",manual,yes,75-125,,complete,Flower,1.156727491,1.459579484,0.742467576,0.832875861,3.44896109,3.511387983,2.43815791,150.8614295,150.171875,148.0489155,1.266035178,92.55497872,37.13507937,82.26603191,114.2370909,7255.760383,1.657273402,121.3249767,118.6344318,7221.751669,2.069617592,137.2678135,137.0591182,-14886.93167,7627.834623,1.549999848,-104.6375387,130.2172511,2.206722314,-97.25876777,123.624714,0.027,0.018,0.009,0.024,0.022,0.03,0.022,0.023,0.016,0.027,55.21965116,9.782097772,65.13989458,7255.760383,2420.817997,8399.659801,-1319.468069,5466.275572,7221.751669,7627.834623,-14886.93167,0.409127401,1.376828644,1.637607534,151.5418044,0.023,1,0.113741493,1.025291484,0.062426893,-1.405596085,-1.01E-15,20.9271483,0.968094339,0.792816098,-2.68E-15,29.97813906,0.834797832,0.580995723,1.64E-15,41.20698567,0.459755273,0.208317929,29.47129254,20.55192565,43.0259608,0.745969613
Theopropus elegans,TE02,6/16/22,5,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",cal 2 16 June,manual,yes,200-250,,complete,Flower,1.174656578,1.573770223,0.813606765,0.738930923,4.5520152,4.032107468,2.454111029,114.6874415,112.2171025,106.7177682,1.037997243,80.59664651,22.83461867,68.15234651,77.7904581,5323.474918,0.933953252,106.6327481,89.41234476,7242.606865,1.727825149,135.0066339,150.2224607,-8764.901532,11530.4582,1.813954085,-142.8992378,177.6769032,2.322942002,-166.6612385,144.1915768,0.031,0.019,0.012,0.027,0.024,0.03,0.024,0.026,0.019,0.022,37.778352,7.367357483,68.12167333,5323.474918,1279.29342,11530.4582,-3177.731794,5153.423327,7242.606865,11146.64687,-8764.901532,0.539591377,1.458450111,2.037671203,148.2943253,0.029,0.785714286,NA,1.467807732,-0.519907732,-2.167661289,1.43E-15,13.73014877,1.208845671,0.846880756,2.91E-15,41.57591031,1.318958513,0.417958938,1.24E-15,47.55692865,0.758410671,0.238451287,13.52492918,22.59157916,19.88851883,0.718123089
Theopropus elegans,TE02,6/16/22,6,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",cal 2 16 June,manual,yes,175-225,,complete,Flower,1.191589934,1.460648682,0.77330509,0.775701415,2.404696984,2.319087752,2.312800598,149.1632157,143.6198617,103.6568575,0.958170201,45.61926294,39.56324986,112.1550357,88.30852627,5898.163041,1.211348181,64.33910869,111.4295912,8874.653618,2.044558176,156.0271069,135.6077905,-13674.03297,7667.157954,1.629259861,-143.4638504,111.835594,2.078974923,-141.8040325,127.3341606,0.035,0.027,0.008,0.033,0.033,0.036,0.033,0.025,0.024,0.032,9.660667552,10.44603711,34.26407246,3400.732885,1723.118486,3738.846042,-2911.479079,5898.163041,8874.653618,7667.157954,-13674.03297,0.522143864,1.655464612,2.340509787,131.1229141,0.025,1.136363636,0.08908605,1.015176192,-0.085609232,-0.225241408,-9.21E-16,22.29439514,1.069659719,0.695675389,1.48E-15,42.99279691,0.523841551,0.128485153,-4.60E-15,45.67732666,-0.145263919,0.016249995,25.96326053,13.5641783,31.87869815,0.699635409
Theopropus elegans,TE02,6/16/22,7,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",cal 2 16 June,manual,yes,235-285,,complete,Flower,1.201582105,1.439846558,0.718228558,0.584217399,2.081987595,2.784340541,2.782208618,143.7521509,136.7196561,137.3054168,0.796987389,57.596976,38.1305398,141.509876,115.6570829,4800.070368,1.18543909,64.15428798,125.6473849,8698.354194,2.162340554,140.5987103,128.2205769,-13122.25173,7601.771381,1.305999708,-132.1090528,97.37558898,2.358425535,-134.6801884,168.6168247,0.029,0.014,0.015,0.033,0.03,0.034,0.03,0.025,0.026,0.031,60.66824625,11.04278649,87.30911097,4800.070368,3067.432187,7601.771381,-1746.114905,4089.279779,8698.354194,5222.761852,-13122.25173,0.402320726,1.393354232,1.987136854,127.8656177,0.023,1.043478261,0.242950368,1.008289506,0.702352946,-1.282674799,-6.92E-16,19.02157722,1.091038182,0.851736317,-3.96E-15,41.55939907,0.36845884,0.12068846,2.18E-15,44.17259561,0.073062818,0.006632166,31.26544182,12.01297593,27.58163918,0.583117986
Theopropus elegans,TE02,6/22/22,8,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",great strike,yes,yes,345 - 440,,complete,Flower,1.127054618,1.462637693,0.70368242,1.202495549,2.540720999,2.401751973,2.04752027,130.4033285,131.5503276,122.2204399,0.607981795,49.95549923,23.73990141,103.9754879,59.65166015,3395.642012,0.969984914,50.2626358,104.6284343,7410.300493,2.058558869,151.1855288,95.94518043,-7719.079941,9423.42514,1.153563927,-76.39723741,100.9658998,2.20945608,-57.6083003,137.1223001,0.026,0.014,0.012,0.026,0.028,0.031,0.028,0.019,0.02,0.028,23.57644621,9.271365465,54.59417087,2954.412367,2711.306146,9423.42514,-5594.570255,3395.642012,7410.300493,9423.42514,-7719.079941,0.595492115,1.400677642,1.25899292,121.9349519,0.022,0.592592593,0.120154936,0.866950103,-0.138969026,-0.397363514,1.26E-15,12.17968428,1.785847039,0.889345143,3.83E-15,24.70986692,0.724027166,0.2429754,-4.73E-15,27.75298558,0.16459914,0.045032482,63.47165466,12.20573684,49.29805064,0.500250409
Theopropus elegans,TE02,6/22/22,9,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",good strike,manual,yes,60 - 105,,complete,Flower,1.122441602,1.507799533,0.879079579,1.081414016,2.691628568,2.675586787,2.091263977,138.7861683,132.3578717,119.8626922,0.878646233,64.50819239,32.52586623,109.2732162,98.12214537,5858.536497,1.557415129,92.56144472,110.3048176,8063.720792,1.954444274,130.342176,114.7659835,-14054.90026,10227.15782,1.743341025,-212.8218729,158.5321004,2.33704399,-125.8057455,145.6351834,0.025,0.016,0.009,0.027,0.028,0.029,0.028,0.019,0.019,0.022,41.85352944,10.97180882,64.74252023,5858.536497,2779.952258,10227.15782,-530.599483,5858.536497,8063.720792,6914.830415,-14054.90026,0.533975346,1.269374527,2.044375791,117.1090271,0.019,0.904761905,0.047794685,1.05883737,-0.016041781,-0.78977351,1.35E-15,15.05612258,1.151821965,0.841452534,-3.13E-17,36.57784123,0.302736535,0.058485275,2.55E-15,37.47540379,-0.107890331,0.011711783,27.59310133,20.40390348,32.1051731,0.747859862
Theopropus elegans,TE03,6/22/22,1,Theopropus_elegans_MN094,Lego calibration Frames 12 point update.csv,Blue bottle fly,"IR, Spotlight on",fast strike ,manual,yes,15 - 70,,complete,Flower,1.199576352,1.567117833,0.984327481,1.228788533,1.698178381,1.660997253,1.727846597,129.873276,141.1082573,132.2986869,0.182667306,28.42387963,9.638570954,146.4726611,85.17452965,5173.355269,1.31003357,91.27934584,98.80334309,7875.10812,1.875005554,146.031919,114.9206023,-9520.605279,7365.515304,1.818380523,-145.7483508,114.0999159,2.0510354,-86.68693628,135.6905383,0.022,0.012,0.01,0.024,0.023,0.027,0.023,0.016,0.016,0.022,44.1659191,7.711547877,82.75463305,5173.355269,2474.154765,9233.923209,-4642.782988,4956.16292,7875.10812,7365.515304,-9520.605279,0.538893841,1.700396731,2.388008615,113.8942668,0.017,0.913043478,0.013523272,0.327865452,-0.037181128,-0.32606246,-1.04E-17,15.37031776,1.01062093,0.822662619,8.71E-16,32.77624595,0.42628306,0.153621782,-1.77E-15,35.32719459,0.126325146,0.016749085,37.7013808,10.91330921,47.35307362,1.118193189
Theopropus elegans,TE01,7/1/22,1,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on","mantis partially obscured in dorsal view, slightly diagonal",,,,,,Flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theopropus elegans,TE01,7/1/22,2,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",PERFECT,manual,yes,30-80,,complete,Flower,1.161543212,1.40583294,0.620422613,1.060147054,2.69343339,2.587576749,1.726720519,125.9766641,126.4675221,117.8042035,1.116413292,53.19634088,39.52866758,97.08614603,114.9450485,7012.239655,1.619826037,92.79911708,141.7369124,6929.895562,2.171093401,128.843615,131.4321374,-14714.60758,8162.658335,1.268953404,-152.438844,104.6951944,2.297035957,-116.5669796,132.1766349,0.031,0.024,0.007,0.029,0.031,0.035,0.031,0.023,0.025,0.03,36.65039829,13.02713651,68.55958269,6896.558603,2366.029488,8162.658335,-453.6740569,7012.239655,6929.895562,6905.281705,-14714.60758,0.476391082,1.414572863,1.57920677,137.2971596,0.022,0.928571429,0.050598855,1.095947281,-0.10585664,-0.924935243,1.27E-16,21.87151927,1.1153035,0.831058175,-4.93E-15,42.96022443,0.320607274,0.095318141,-4.70E-15,45.07956621,-0.052705958,0.003855697,32.70919285,2.894703623,43.21055194,0.503405847
Theopropus elegans,TE01,7/1/22,3,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on","PERFECT, really good feeder",manual,yes,115-160,,complete,Flower,1.051196869,1.420583461,0.77441744,0.96286041,4.550721725,4.003979789,2.179946212,159.6390448,155.7460795,134.6991523,1.583434928,95.26378951,32.03954243,56.04644959,114.6546615,5361.47081,1.645207649,76.50651334,140.0552155,9979.729191,2.079394988,130.9376108,138.1532509,-14682.32349,7791.747619,1.724857716,-209.2493204,134.8215863,2.334054038,-169.4918674,168.8026472,0.027,0.018,0.009,0.03,0.029,0.033,0.029,0.019,0.018,0.027,46.89309547,12.75350776,87.670439,5361.47081,4233.205785,7791.747619,-2033.415372,4561.691811,9979.729191,7363.876679,-14682.32349,0.458332272,1.294927718,1.731078716,149.019539,0.02,2.4,0.237836736,1.597226328,-0.546741936,-2.229341356,9.65E-16,18.18913712,1.066361433,0.862737216,4.63E-16,43.90494745,0.533916307,0.212867112,-2.18E-15,49.13065423,0.120714473,0.014342049,33.4644707,8.911596894,47.68590045,0.47867611
Theopropus elegans,TE01,7/1/22,4,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",missing,,,,,,Flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theopropus elegans,TE01,7/8/22,5,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,50 - 110,,complete,Flower,1.0262848,1.510295746,0.703350628,1.327554367,2.765010371,2.227094483,1.756706514,158.3766787,140.5127752,115.6574472,1.700674677,71.5708977,55.33181878,90.65854473,121.3873673,5474.644613,2.205605354,95.52327034,128.753838,8254.205398,1.926623955,113.0044124,150.7661802,-11127.42761,7324.224973,1.666204308,-108.85486,92.11698496,2.051370102,-106.5974123,101.408936,0.037,0.022,0.015,0.034,0.033,0.036,0.033,0.022,0.021,0.03,73.02711784,12.5490243,123.0655557,5474.644613,2578.912274,9844.187275,-3607.689712,3511.162165,8254.205398,8532.387944,-11127.42761,0.804511902,1.537001282,1.93207492,145.6057182,0.019,1.12,0.487723132,1.138848229,-0.537915888,-0.65887796,-2.56E-16,21.37834026,0.956187009,0.800095166,-6.31E-15,51.17129709,0.34410414,0.082964751,-6.56E-15,53.37781596,-0.052108619,0.002174087,22.43674302,18.74125987,41.93749092,0.524402767
Theopropus elegans,TE01,7/8/22,6,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,25 - 90,,complete,Flower,1.135381733,1.509658611,0.672894461,1.393764529,3.331876605,3.276713627,1.887375144,135.0576516,130.7115161,122.5997843,1.895900527,70.68103543,59.19514375,101.760065,116.5199409,5993.791631,2.252407778,95.02115923,141.4226353,8804.881591,2.382679445,135.4211475,132.0131811,-10635.20725,7509.610086,1.301351307,-109.0350898,73.42127922,2.584002372,-123.5320831,161.6536106,0.041,0.029,0.012,0.033,0.034,0.036,0.034,0.024,0.025,0.031,66.42030486,12.76422855,78.49520443,5993.791631,2680.237962,7589.756566,-2432.020086,4610.848353,8804.881591,5715.656623,-10635.20725,0.74175084,1.405632233,1.784201994,140.536528,0.024,0.962962963,0.223565612,1.621612205,-0.055162978,-1.376848678,7.15E-16,27.5812207,1.112702352,0.728328278,2.99E-15,36.93304009,0.53128265,0.254208589,1.69E-15,42.65811455,0.057571891,0.005074471,34.45179704,18.40630304,39.17905521,0.501751482
Theopropus elegans,TE01,7/8/22,7,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",cal is off at the start of the strike,yes,yes,35 - 110,,complete,Flower,1.076628883,1.416771548,0.730144158,1.267160208,3.834275441,3.610066365,2.685657194,131.5468828,132.9392176,132.4404892,1.48218543,66.67749608,37.76090836,81.23375742,85.48578687,4733.881661,1.511398422,91.25857085,138.8304651,8327.187717,2.247520269,150.1726652,127.8075315,-8247.803434,8077.260665,1.573204069,-88.53430004,90.49525428,2.571881408,-83.54682691,160.4465195,0.029,0.02,0.009,0.027,0.024,0.031,0.024,0.02,0.019,0.023,37.11600983,13.32895029,65.01890136,4733.881661,3973.330944,7441.995636,-9926.80874,4733.881661,8327.187717,8077.260665,-8247.803434,0.795369535,1.676335307,1.557636481,141.5064554,0.02,1,0.232231374,1.515550969,-0.224209076,-1.844305092,-1.02E-15,15.97861938,1.623604838,0.883497345,-4.73E-15,36.84722326,0.550205794,0.140721927,4.19E-15,39.28122694,0.13002956,0.023450444,64.81163961,23.9662561,44.78176173,0.442639842
Theopropus elegans,TE05,7/8/22,1,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",cal is off at the start of the strike,yes,yes,165 - 270,,complete,Flower,1.094121367,1.265788591,0.712458907,1.392442784,2.419705875,2.235684189,1.834333323,133.2288868,132.9557247,134.9637219,0.6930543,49.57558741,27.36996031,95.82806086,56.91983474,2032.469402,0.853192686,32.04830514,102.6228146,5605.798833,1.760911323,98.28856495,90.1306443,-4115.086354,5128.546302,1.047505284,-51.49114922,61.95255807,2.274428615,-63.46193138,117.6795298,0.042,0.016,0.026,0.05,0.048,0.05,0.048,0.04,0.038,0.045,19.96829883,8.622845789,41.51723863,1273.363963,8620.724555,7292.369111,-1184.881012,2032.469402,7625.096189,5128.546302,-4115.086354,0.472789193,1.381741762,1.113746085,96.78478135,0.039,1.04,0.054040426,0.832528551,-0.184021686,-1.103399623,2.33E-15,14.24072132,1.425369075,0.809520643,-1.61E-15,21.55393428,0.704939895,0.312135562,-1.67E-15,19.60336914,0.522885315,0.431001417,79.58271472,19.37165792,40.3825083,0.312866632
Theopropus elegans,TE03,7/15/22,2,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",missing,,,,,,Flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theopropus elegans,TE03,7/19/22,3,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",missing,,,,,,Flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theopropus elegans,TE03,8/29/22,4,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",on the return of the sweep forelegs bump platform,yes,yes,115  - 180,,complete,Flower,1.138685468,1.63078517,0.73145642,1.256161935,2.781867595,2.862538587,2.62345902,128.2593288,128.6045672,125.7654802,0.863969104,36.28541484,31.68786056,116.7707298,98.68380637,4605.310012,1.78653179,86.74144796,111.8872029,9053.148588,2.074804487,171.6248493,142.1587592,-11820.09474,9911.617961,1.449453159,-116.9342495,91.55369193,2.220431291,-140.5587019,182.6123582,0.034,0.017,0.017,0.035,0.03,0.033,0.03,0.025,0.025,0.03,65.55031567,10.85715105,129.9254075,4605.310012,4511.513426,14754.98759,-1505.71139,2939.700767,9053.148588,4991.124025,-11820.09474,0.717813181,1.719609682,2.21617161,165.7588285,0.019,0.347826087,0.29617257,0.562123701,0.080670991,-1.243460576,3.25E-16,19.33855653,1.036232888,0.768826968,1.08E-15,51.4737423,-0.536527899,0.111778715,-4.16E-15,49.36418728,-0.581036221,0.183091019,27.03694452,20.46484896,84.58840699,0.792739545
Theopropus elegans,TE03,8/29/22,5,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on","back raptorial didnt open as much, there was a leg still being held I didnt see",yes,yes,45 - 170,,complete,Flower,0.996609417,1.540655563,0.778438378,1.39822484,2.636708053,2.468888059,2.231798233,110.9787676,114.1424347,124.0217522,0.729060435,37.00612536,26.65260896,101.5758363,81.21513025,3511.947787,1.229363486,57.18712737,126.3268455,7374.367062,2.097660235,124.5037836,137.5267756,-7359.300483,8319.414641,1.583181694,-81.7587712,83.58336135,2.00604823,-79.75332872,111.0653073,0.03,0.017,0.013,0.031,0.029,0.035,0.029,0.018,0.017,0.027,37.26917472,11.82392961,123.171336,3446.987694,3638.331135,9120.641926,-520.3888892,3511.947787,7374.367062,5857.777061,-7359.300483,0.871088287,1.839011903,2.038059713,46.92800256,0.028,0.875,0.249083577,0.466473301,-0.167819995,-0.724426203,2.83E-16,13.10517576,1.498183012,0.875566143,-6.56E-15,43.61985085,0.054809966,0.000849353,9.35E-16,42.51803743,-0.264452111,0.050687846,50.08496872,19.44766133,54.27317464,0.611609355
Theopropus elegans,TE03,8/29/22,6,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,135 - 205,,complete,Flower,1.15216027,1.617497842,0.796321477,0.939992998,3.232585965,3.142277523,2.927503662,109.513825,107.6041311,104.6485049,1.07540413,51.69633494,35.56664442,116.6710085,108.5101803,4923.710447,1.559232509,68.22399764,148.545261,7961.902764,2.373346788,139.958574,139.5324864,-7954.416975,8387.909115,1.578039643,-102.0459786,116.0618551,2.8580833,-119.2178018,140.3419675,0.032,0.026,0.006,0.03,0.03,0.031,0.03,0.021,0.023,0.027,27.98024572,13.48144972,83.50417,4739.078328,3594.160876,8654.480845,3504.839219,4923.710447,7961.902764,5633.07584,-7954.416975,0.661580343,1.365812595,1.695163078,134.2779514,0.022,1.038461538,0.060019225,0.995272794,-0.090308442,-0.902432869,-1.20E-15,14.86088969,1.273197247,0.91341765,2.20E-15,40.95491506,0.262740618,0.055849813,8.33E-16,41.43308018,0.153145973,0.033674445,26.08065124,7.845748471,66.23365625,0.634128354
Theopropus elegans,TE05,9/9/22,2,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,90 - 155,,complete,Flower,1.046641765,1.429580916,0.732887634,0.688725983,2.23776141,2.35119276,2.49690734,132.0328837,141.9907871,140.3794633,0.620395127,42.71508643,27.98526218,131.3968537,109.599282,6204.695223,1.163265811,61.7073313,115.3731342,8234.410558,1.968356304,155.7981754,140.7833252,-13817.67171,9844.060339,1.395867472,-156.5405835,97.42714957,2.464312635,-170.8328939,177.9836722,0.027,0.014,0.013,0.029,0.027,0.03,0.027,0.02,0.02,0.024,66.66464459,10.92608272,103.7117534,6204.695223,3106.994849,9844.060339,-5622.143885,7504.309965,8234.410558,7578.415231,-13817.67171,0.597703132,1.50096274,1.793255814,126.1612618,0.021,0.916666667,0.101027031,0.512771129,0.11343135,-0.363382453,-1.41E-15,21.03625768,1.020577409,0.77864464,2.78E-15,42.11329529,0.231251959,0.043120516,2.11E-15,42.71778596,-0.119695993,0.015453432,41.36971008,21.65399429,53.97870116,0.568863172
Theopropus elegans,TE05,9/9/22,3,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,100 - 160,,complete,Flower,1.098596915,1.406221565,0.725211786,0.651945001,3.075808223,2.801028635,2.256427729,138.3438422,136.7975186,139.4884714,0.986933146,66.39842043,31.89776937,94.66196807,70.92190935,4452.511498,0.794876005,51.50009982,125.6731679,9476.349383,2.051041722,162.899148,110.0505503,-9320.59407,10706.01906,1.24725184,-113.1024474,116.2212824,2.333984715,-102.3403755,129.7692315,0.038,0.013,0.025,0.042,0.041,0.042,0.041,0.033,0.033,0.039,29.99734694,12.50245224,45.82783124,4452.511498,2177.78392,9503.019208,-472.5290399,4243.886083,9476.349383,10706.01906,-9320.59407,0.349563397,1.779565434,2.009409079,104.7838921,0.035,1.095238095,NA,0.965962574,-0.274779588,-0.886934503,5.03E-16,15.03082092,1.853220281,0.863943393,4.06E-16,22.35534512,1.655394569,0.696088468,-4.62E-16,30.77927473,0.647909525,0.423895608,80.50298846,19.94738217,43.67240811,0.529025011
Theopropus elegans,TE05,9/9/22,4,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,155 - 205,,complete,Flower,1.084961939,1.440973108,0.819974098,0.661854473,3.281761965,3.124603191,1.936672386,138.5010364,137.3102706,141.1077796,1.246787786,90.14299675,38.22912204,99.59053622,92.04542353,7584.326542,1.090433978,88.88716629,104.9314897,7879.649218,1.891758621,149.9740208,129.5272449,-11044.38482,10067.23181,1.521670556,-120.8507706,91.29692956,2.787312305,-100.0173904,152.3266128,0.022,0.015,0.007,0.039,0.021,0.025,0.021,0.018,0.025,0.025,45.10632608,8.930985321,61.79968796,7584.326542,3217.866042,10871.83607,-8844.259432,3938.035953,7879.649218,9883.219446,-11044.38482,0.76845443,1.861052652,2.347938266,155.8471282,0.021,0.875,0.142791147,1.52188223,-0.157158774,-0.858492114,-8.81E-18,15.83195208,1.404726615,0.875507418,3.20E-15,29.8371733,0.905221302,0.451223294,-2.19E-15,33.85766721,0.486185704,0.293366246,60.03422606,22.76723552,52.48480401,0.645718587
Theopropus elegans,TE05,9/9/22,5,Theopropus_elegans_MN094,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,150 - 200,,complete,Flower,1.081785697,1.487089559,0.742865708,0.712394045,3.024250038,2.85560302,1.976184006,117.4384143,118.2471444,126.0062668,1.35783922,87.04208646,45.05536428,108.1371907,73.55751416,5006.88947,1.012249006,69.93737542,130.3828046,11029.04787,2.091835665,191.5598181,130.8700967,-14847.02654,11350.62863,1.528630831,-174.4588825,132.9172304,2.811821034,-165.3263092,226.051714,0.025,0.018,0.007,0.025,0.024,0.026,0.024,0.019,0.021,0.023,31.05495574,9.781900259,48.23300573,5006.88947,3581.359102,12460.2066,553.9582358,4048.145818,11029.04787,18206.99146,-14847.02654,0.456204096,1.543005727,1.786489811,128.0602259,0.019,1,0.124072497,1.16581944,-0.168647018,-1.050033552,6.86E-16,19.47803831,2.006219429,0.865071196,-3.33E-16,37.8499208,0.645388807,0.149449294,1.31E-15,40.6310996,0.109075934,0.019861585,83.47836552,21.92547245,52.8543185,0.568499052
Euchomenella heteroptera,EH-01,7/19/22,1,Euchomenella_sp._MN091,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,125 - 330,,complete,Stick,1.870994613,2.683723257,0.67390846,4.461059027,4.149639863,3.944739222,3.777071883,118.778136,129.7277536,134.5571293,1.033903251,17.50326645,22.2287425,97.72766781,106.6318606,3005.843342,3.44914784,99.20810162,149.5925543,4605.428191,3.716043588,113.4874046,139.1050813,-5625.186999,3449.758568,1.336992113,-53.12808247,33.74937416,3.404348626,-79.85393076,102.6515871,0.094,0.03,0.064,0.1,0.095,0.107,0.095,0.083,0.077,0.095,22.94747411,14.12878207,96.74730981,1646.285868,3381.778711,3443.148362,-9820.759763,3005.843342,4605.428191,4034.804169,-5625.186999,0.594607716,1.593009716,1.457993335,92.9747609,0.083,0.954545455,0.400375217,0.8318918,-0.204900641,-0.742668326,-7.24E-16,10.4330023,1.260372839,0.956401009,-2.37E-15,33.16501523,0.031687307,0.001370247,3.06E-15,33.04670656,-0.061173583,0.008482309,30.04358655,20.42995526,56.55469991,0.534126979
Euchomenella heteroptera,EH-01,7/19/22,2,Euchomenella_sp._MN091,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on","Mantis was fairly high up , so strike appeared to have limited range of motion",yes,yes,95 - 250,,complete,Stick,1.855747876,2.720651972,0.772426722,4.731269613,2.93921323,2.77525489,2.266378687,107.6656007,110.387844,131.3513332,1.138087028,35.08926185,34.6459209,125.4565538,104.6822729,3714.52845,3.10676876,113.4254893,124.5381658,4194.937131,3.317087316,118.4955951,150.3871979,-7223.621118,6128.726319,1.979233222,-94.2894343,81.67966994,3.336424351,-59.38834825,113.7799649,0.053,0.045,0.008,0.058,0.057,0.067,0.057,0.044,0.042,0.054,9.069082594,11.91365961,32.55000656,2507.174536,3888.567795,1548.951293,-5679.701553,3714.52845,4194.937131,6128.726319,-14547.43486,0.348740085,1.53651153,1.310728668,152.7793041,0.041,1.066666667,0.03483893,1.763623169,-0.16395834,0.102292751,-2.05E-16,11.56632178,1.127624432,0.921478372,3.44E-15,44.52574368,0.183991955,0.0206477,9.94E-15,44.83782836,-0.090353859,0.006870862,11.57360682,10.88597662,44.54541573,0.576196768
